,V,E_V,I,E_I,V-I,PROB_VI,neighbor_dist
311,21.586275,0.033915643,20.667736,0.058202896,0.91853905,0.94313926,0.2624503271302778
312,21.591234,0.035068337,21.139523,0.0608259,0.45171165,0.91781485,0.014533139133754357
313,21.59279,0.046786718,21.264175,0.08244398,0.3286152,0.959015,0.14635353590554404
314,21.592989,0.041239817,21.157476,0.07207576,0.43551254,0.9761804,0.02087824958163959
315,21.595036,0.046603188,21.188244,0.089449875,0.4067917,0.9854327,0.010827522147197696
316,21.598763,0.032847233,21.206026,0.058182288,0.39273643,0.94413006,0.05217766066797572
317,21.604626,0.049658448,21.198763,0.081731565,0.4058628,0.9392741,0.010746237167018632
318,21.605448,0.034028996,21.198156,0.059795786,0.4072914,0.95385695,0.010827522147197696
319,21.606737,0.04398939,21.170588,0.08040025,0.4361496,0.96621215,0.026284138249034954
320,21.609535,0.038492177,21.24993,0.06922528,0.3596058,0.9270594,0.05612036703339531
321,21.613577,0.03636776,21.164541,0.064114615,0.44903564,0.9175048,0.036642690318634465
322,21.618101,0.048655413,21.255259,0.082890965,0.36284256,0.942026,0.03787401206678923
323,21.62369,0.043322425,21.221922,0.076560825,0.40176773,0.9699473,0.024325729783448147
324,21.624853,0.040604714,21.21365,0.07305318,0.41120338,0.9639496,0.0276114270941383
325,21.626568,0.042971183,21.221458,0.073989384,0.4051094,0.91832525,0.022521369539828265
326,21.629917,0.04471173,21.246414,0.07768999,0.38350296,0.9681687,0.024884259669225937
327,21.633501,0.036208373,21.21723,0.06319908,0.4162712,0.88475114,0.03231010110346947
328,21.63568,0.0310858,21.266096,0.06339334,0.36958313,0.9274982,0.05127940921892062
329,21.641289,0.029475113,21.2187,0.052791998,0.42258835,0.9207662,0.03231010110346947
330,21.642698,0.0371052,21.262877,0.065599024,0.37982178,0.940804,0.02709566582869414
331,21.64362,0.03278444,21.217833,0.057416886,0.42578697,0.9118092,0.04829779666284164
332,21.647602,0.052264612,21.163305,0.0956073,0.4842968,0.98545754,0.04427595061888905
333,21.64773,0.040742137,21.154507,0.06877407,0.4932232,0.9228443,0.03622006905848016
334,21.648575,0.040856425,21.154099,0.069941565,0.49447632,0.96535474,0.03548251691491046
335,21.649565,0.03425848,21.13671,0.058981165,0.5128555,0.9070558,0.04050174027064968
336,21.653658,0.03828959,21.268852,0.06851126,0.38480568,0.90782374,0.024884259669225937
337,21.65525,0.030820152,21.169167,0.053855762,0.48608398,0.92405486,0.03622006905848016
338,21.657616,0.03106055,21.255154,0.055147808,0.402462,0.8927151,0.034060394021392076
339,21.66126,0.050381873,21.137531,0.086039476,0.5237293,0.9273742,0.055219338107106254
340,21.66697,0.042771734,21.280159,0.07587949,0.3868103,0.9412379,0.03558429653992621
341,21.673239,0.031333596,21.167606,0.054539084,0.5056324,0.94592285,0.043103043103935354
342,21.680386,0.056070637,21.171598,0.09272673,0.50878716,0.9678556,0.03715427459408947
343,21.68172,0.034317344,21.278782,0.06197361,0.40293884,0.9164197,0.03423212093157518
344,21.680775,0.03810376,21.16281,0.064796165,0.5179653,0.9074497,0.04050174027064968
345,21.682919,0.06502767,21.243052,0.11776108,0.43986702,0.9822222,0.04271089868218663
346,21.682749,0.07015496,21.186678,0.11940899,0.49607086,0.9888544,0.03619233573554943
347,21.68433,0.059248228,21.306313,0.09389339,0.37801743,0.9411548,0.04308083926478129
348,21.684813,0.03846495,21.333439,0.07150563,0.35137367,0.94797385,0.04533508797508262
349,21.690954,0.054634556,21.276722,0.08787577,0.41423225,0.9163119,0.0373178700990324
350,21.696497,0.044532746,21.353947,0.08007644,0.34255028,0.9615433,0.04533508797508262
351,21.69976,0.032175407,21.270817,0.056772333,0.42894363,0.93555886,0.0432296170982962
352,21.70068,0.03702878,21.315905,0.06543367,0.38477516,0.95642674,0.03558429653992621
353,21.702818,0.031599503,21.305273,0.056180995,0.39754486,0.8884927,0.05184987143847579
354,21.703634,0.04049244,21.24586,0.070420325,0.45777512,0.9229632,0.052873381055519364
355,21.704655,0.0475818,21.168245,0.0791367,0.5364094,0.9753814,0.08816657054812328
356,21.706465,0.046753798,21.14271,0.08533908,0.56375504,0.993214,0.06873721064289276
357,21.708784,0.05322802,21.289158,0.09413767,0.41962624,0.9657096,0.011624230189543418
358,21.711517,0.051140882,21.273693,0.09118066,0.43782425,0.9754559,0.03066986526646052
359,21.71225,0.03940051,21.291876,0.0773409,0.42037392,0.973771,0.006633168029064719
360,21.71634,0.04417135,21.271215,0.076837994,0.44512367,0.94539225,0.04153016195469189
361,21.717894,0.035080858,21.29684,0.067581266,0.42105293,0.95793813,0.011624230189543418
362,21.7178,0.047430784,21.22317,0.082062915,0.4946308,0.9857454,0.03619233573554943
363,21.719069,0.0567299,21.287193,0.09106575,0.43187523,0.9576843,0.02436040906996956
364,21.721899,0.049360096,21.372704,0.08458835,0.34919548,0.9120573,0.04180295235923398
365,21.72442,0.0332607,21.233208,0.059020005,0.49121284,0.9304021,0.047501890924680615
366,21.727167,0.036213823,21.26145,0.063710995,0.46571732,0.9587316,0.04603620825131558
367,21.729794,0.03523387,21.345985,0.062083907,0.38380814,0.9552719,0.029858223546487792
368,21.732918,0.04384587,21.345177,0.076706134,0.3877411,0.9526841,0.03579556734751879
369,21.740484,0.035345796,21.307585,0.062023945,0.43289948,0.9027302,0.038162115572372535
370,21.741419,0.064780556,21.187696,0.10348161,0.5537224,0.9664649,0.07365765960128197
371,21.746113,0.034039035,21.225336,0.05824213,0.52077675,0.9569262,0.05403715878272007
372,21.751425,0.046458833,21.289347,0.08084726,0.4620781,0.97992027,0.04299172957375941
373,21.75445,0.058029313,21.306225,0.09852366,0.44822502,0.9277832,0.045999880538466965
374,21.754974,0.049158335,21.280174,0.09119008,0.4748001,0.9819687,0.0632047173955132
375,21.768467,0.039142486,21.27395,0.072888866,0.49451637,0.88738376,0.05128983898814994
376,21.772276,0.06919505,21.205105,0.11333387,0.5671711,0.98210484,0.07365765960128197
377,21.782158,0.03507642,21.341284,0.061403845,0.4408741,0.8977562,0.045999880538466965
378,21.784218,0.041452747,21.36652,0.071772985,0.4176979,0.9572313,0.04403506649491641
379,21.78577,0.056124117,21.397741,0.101740174,0.3880291,0.9668631,0.047202228616346896
380,21.78928,0.033854693,21.362362,0.059521582,0.42691803,0.8822697,0.0460190346515289
381,21.793,0.074081264,21.332693,0.12287815,0.46030617,0.9860513,0.04051597290055002
382,21.79328,0.032629017,21.2674,0.06201206,0.5258789,0.8964811,0.05403715878272007
383,21.79731,0.047332533,21.477709,0.08989847,0.31960106,0.95196635,0.11378175262108137
384,21.797346,0.03344033,21.360018,0.059460867,0.43732834,0.938262,0.052277836708100975
385,21.803776,0.03427341,21.3411,0.06066101,0.4626751,0.91996634,0.025079750401154823
386,21.807337,0.05233068,21.382751,0.09296544,0.42458534,0.9329251,0.04140889823472939
387,21.806961,0.057802893,21.295355,0.098161384,0.5116062,0.9723207,0.0370294857593693
388,21.809666,0.056888733,21.411722,0.09689853,0.3979435,0.9404641,0.04744695963550035
389,21.81062,0.05627545,21.428312,0.10233224,0.38230705,0.96781856,0.051219337727762604
390,21.811155,0.03234523,21.400429,0.058070324,0.41072655,0.92990506,0.04403506649491641
391,21.815338,0.034212325,21.510338,0.063617714,0.3050003,0.8888045,0.13905666200266484
392,21.816647,0.036992766,21.347172,0.06411114,0.4694748,0.902034,0.025469608995177865
393,21.818542,0.052296028,21.285833,0.09140551,0.5327091,0.97983336,0.04244633609104349
394,21.822449,0.073494665,21.274237,0.12437182,0.54821205,0.98975354,0.07699777741780253
395,21.824684,0.06664255,21.319609,0.11948728,0.50507545,0.9872979,0.035974249677375746
396,21.825836,0.058961336,21.360859,0.10121529,0.46497726,0.9828785,0.024169849402237816
397,21.828167,0.05272486,21.436174,0.090830855,0.39199257,0.93078333,0.047202228616346896
398,21.83157,0.037665922,21.316814,0.065125205,0.51475525,0.9388034,0.031887133914634505
399,21.83611,0.053670313,21.430267,0.0916139,0.40584183,0.9286079,0.04703761162207428
400,21.837074,0.046132866,21.358742,0.078926794,0.47833252,0.95668066,0.04839221445138081
401,21.84133,0.041380007,21.37285,0.07273735,0.46847916,0.9282306,0.023708275418364087
402,21.841963,0.04320146,21.359083,0.07631861,0.48287964,0.94184226,0.02610349505875715
403,21.84474,0.034496646,21.309072,0.059356056,0.5356674,0.90012944,0.03204331534306814
404,21.851536,0.03571831,21.581627,0.0660575,0.2699089,0.8691526,0.20658049131868172
405,21.853539,0.041489854,21.425856,0.07401516,0.42768288,0.8889504,0.04922542811000808
406,21.853535,0.048242796,21.343388,0.08145181,0.5101471,0.95650077,0.012196145253813647
407,21.854021,0.04442559,21.36649,0.07547516,0.48753166,0.9291228,0.01980727985601956
408,21.855097,0.048309956,21.346785,0.0774329,0.5083122,0.92761844,0.009237485781652727
409,21.857561,0.060152993,21.349731,0.09554277,0.50782967,0.9792818,0.012196145253813647
410,21.859001,0.056883026,21.365932,0.09613338,0.4930687,0.959907,0.0279232093886553
411,21.863577,0.03858899,21.393602,0.06596506,0.46997452,0.90565217,0.04405079677296448
412,21.866076,0.03621527,21.37931,0.06367937,0.4867649,0.9253777,0.015088575375988424
413,21.870058,0.046611328,21.338268,0.07971691,0.5317898,0.9540027,0.05234400647179526
414,21.87056,0.06387187,21.380894,0.11203989,0.489666,0.97809565,0.01980727985601956
415,21.872595,0.03660246,21.456316,0.064924285,0.41627884,0.9009309,0.03641063150518251
416,21.873137,0.056617666,21.367146,0.102071196,0.505991,0.989046,0.02158606886870789
417,21.874937,0.05208211,21.458584,0.09035134,0.41635323,0.96412444,0.03442202739212372
418,21.874855,0.0472205,21.444813,0.082481086,0.43004227,0.97353214,0.0505379337282286
419,21.87642,0.060644284,21.499647,0.10604089,0.37677193,0.9513006,0.05070611781752384
420,21.880745,0.05498247,21.472265,0.10660889,0.4084797,0.9752173,0.039493619256404426
421,21.88299,0.044311017,21.40194,0.0764847,0.4810505,0.9151891,0.022566856146381403
422,21.883362,0.038339492,21.397762,0.06679533,0.48559952,0.93259037,0.022566856146381403
423,21.891497,0.04607903,21.413313,0.079473846,0.47818375,0.96812403,0.03769355789375839
424,21.893068,0.035730872,21.429625,0.06240175,0.46344376,0.90398574,0.04405079677296448
425,21.898436,0.036797024,21.395508,0.064120665,0.5029278,0.952147,0.04355481642223461
426,21.899412,0.03947365,21.478241,0.07038919,0.4211712,0.95399785,0.03641063150518251
427,21.902843,0.050985985,21.3874,0.08604577,0.5154438,0.96219915,0.043284559265006566
428,21.904871,0.054001324,21.578608,0.09872114,0.32626343,0.97292995,0.13535798665797297
429,21.907839,0.0484088,21.515121,0.084355995,0.39271736,0.9692654,0.04513227997715191
430,21.911272,0.05761818,21.50215,0.099203125,0.40912247,0.96959674,0.031065008387510362
431,21.910847,0.04909851,21.443285,0.08366654,0.46756172,0.9692007,0.030920615705444843
432,21.911932,0.044781785,21.52795,0.078912705,0.3839817,0.9087399,0.02350286122310471
433,21.913456,0.05594549,21.375532,0.09777172,0.5379238,0.9698126,0.05343577022587176
434,21.917068,0.057891123,21.534748,0.103216685,0.3823204,0.8999653,0.021402318473767674
435,21.920227,0.04358726,21.408173,0.07457221,0.51205444,0.95736855,0.029722835530993454
436,21.92474,0.037704132,21.515425,0.06742354,0.4093151,0.93320775,0.03075605558419321
437,21.925278,0.056810055,21.372368,0.10326478,0.55290985,0.9898079,0.08169404765172217
438,21.926456,0.0426228,21.432726,0.0732158,0.49373055,0.9174975,0.04968149447117151
439,21.926937,0.057940084,21.452187,0.10115269,0.47475052,0.9631799,0.03354321247768828
440,21.929373,0.062390234,21.392912,0.10498039,0.5364609,0.98527396,0.06435486337115628
441,21.93251,0.046816904,21.559507,0.082712814,0.373003,0.92709833,0.048787017092497234
442,21.933426,0.041001204,21.516188,0.07326229,0.41723824,0.93671876,0.03957210509101056
443,21.934229,0.04333921,21.557035,0.07777815,0.37719345,0.94662684,0.03079642641866334
444,21.934935,0.052861772,21.550306,0.090678304,0.3846283,0.9488964,0.02350286122310471
445,21.935266,0.042062365,21.445545,0.07272304,0.4897213,0.96707815,0.04333969365055092
446,21.935719,0.03955111,21.483574,0.07639846,0.45214462,0.90448016,0.0319731371358532
447,21.936686,0.049688503,21.490984,0.08588625,0.4457016,0.90306956,0.03957730890789654
448,21.940163,0.042014208,21.53619,0.07434516,0.40397263,0.95475686,0.01859569429886619
449,21.939287,0.043810815,21.418982,0.07564326,0.52030563,0.9774868,0.012090149550492585
450,21.940948,0.055390302,21.472326,0.093428545,0.4686222,0.96884674,0.02177965089640932
451,21.9414,0.044026963,21.464516,0.075991526,0.47688484,0.9125108,0.03705435131252863
452,21.941431,0.050604478,21.438162,0.08581329,0.5032692,0.9543465,0.04843646092662263
453,21.942713,0.059064697,21.540676,0.10114274,0.40203667,0.95716465,0.009943385195990088
454,21.94305,0.041021433,21.522726,0.071847044,0.42032433,0.88343424,0.0417489073108389
455,21.942818,0.041428585,21.478762,0.073467985,0.46405602,0.90830016,0.015810523948252
456,21.944725,0.041674636,21.544384,0.074960485,0.40034103,0.94028443,0.008653745098087333
457,21.94441,0.04459659,21.425339,0.0771047,0.5190716,0.974917,0.008022718868576676
458,21.94587,0.06511581,21.48494,0.117067635,0.46092987,0.9684098,0.015810523948252
459,21.945913,0.037115544,21.481564,0.06570608,0.46434975,0.88066196,0.0168854965536056
460,21.94557,0.06068586,21.430489,0.10676879,0.5150814,0.9613152,0.01982633418820135
461,21.947344,0.0581752,21.5175,0.10231091,0.4298439,0.9363669,0.024098492337466925
462,21.948095,0.07503535,21.429436,0.11827,0.5186596,0.974873,0.012090149550492585
463,21.949293,0.06947521,21.559927,0.12321111,0.38936615,0.98124367,0.027631544503409492
464,21.949596,0.046732012,21.550074,0.080307044,0.39952278,0.9419725,0.014283799894087984
465,21.951208,0.05127564,21.492743,0.08785668,0.45846558,0.9278027,0.029000876098353567
466,21.95431,0.040477093,21.525658,0.07067866,0.4286518,0.89749336,0.014988484630301377
467,21.957224,0.06142806,21.490372,0.09920205,0.4668522,0.9516465,0.01866722194632262
468,21.96288,0.05533066,21.511253,0.09567097,0.45162582,0.9105356,0.030816311800383505
469,21.964634,0.06117663,21.526724,0.10420467,0.43791008,0.960463,0.0470965370574322
470,21.967165,0.04535295,21.540012,0.08126736,0.42715263,0.92949015,0.024098492337466925
471,21.97084,0.04748101,21.489515,0.08183629,0.48132515,0.9251894,0.03705435131252863
472,21.974476,0.064215116,21.586329,0.10698924,0.38814735,0.97254014,0.03825693706963716
473,21.975054,0.040921737,21.464836,0.08254015,0.51021767,0.89961547,0.038375496012419213
474,21.975576,0.04064881,21.48291,0.07054904,0.49266624,0.94296056,0.04333969365055092
475,21.97656,0.06518231,21.505564,0.117256016,0.47099686,0.9579978,0.028385680624227312
476,21.975718,0.046881206,21.397451,0.08425678,0.57826614,0.9258794,0.11108141005520597
477,21.978426,0.04029052,21.503632,0.07113221,0.4747944,0.9411699,0.03329118170563299
478,21.978727,0.038988534,21.517073,0.06850311,0.46165466,0.8927246,0.010129734097526783
479,21.98293,0.05317433,21.47372,0.09799548,0.5092087,0.98717237,0.03977971535428388
480,21.98494,0.057405308,21.573765,0.09639129,0.41117477,0.9655085,0.026104976309230005
481,21.98505,0.039688915,21.523727,0.06977069,0.46132278,0.9040471,0.006607527464267132
482,21.988457,0.06640547,21.593143,0.11496815,0.39531326,0.9419801,0.044533366739247175
483,21.98805,0.04188981,21.539919,0.074139684,0.44813156,0.89786947,0.030816311800383505
484,21.988207,0.04620589,21.527206,0.08812567,0.46100044,0.96633065,0.010129734097526783
485,21.990057,0.050312117,21.5001,0.08757004,0.4899578,0.89159584,0.04702972702949126
486,21.99256,0.056360357,21.542887,0.09920091,0.4496727,0.9814692,0.02869304143190498
487,21.994879,0.040016476,21.53879,0.06975068,0.45608902,0.8983521,0.025279527770497492
488,21.996563,0.04543009,21.568317,0.07942548,0.42824554,0.94992036,0.0348272458522251
489,21.997974,0.056481384,21.582258,0.09806229,0.41571617,0.93744916,0.03796215857340361
490,21.999372,0.07001413,21.536575,0.122456126,0.46279716,0.9802681,0.01439231757946595
491,22.001572,0.037315086,21.536953,0.06596954,0.46461868,0.90151185,0.02247378007828803
492,22.00498,0.03721055,21.596783,0.067508906,0.4081974,0.9248768,0.03796215857340361
493,22.006414,0.058004085,21.551695,0.105342805,0.45471954,0.9701494,0.02869304143190498
494,22.009571,0.04164529,21.506258,0.07239836,0.50331306,0.92086583,0.03977971535428388
495,22.010557,0.048846215,21.411055,0.0863853,0.59950256,0.93206024,0.11108141005520597
496,22.011946,0.041974697,21.491306,0.072945975,0.5206394,0.92607945,0.04695462866087848
497,22.01602,0.060816564,21.472574,0.103083834,0.5434456,0.97279143,0.05804141360576623
498,22.024977,0.047950704,21.592772,0.084109426,0.4322052,0.9720134,0.0348272458522251
499,22.024658,0.038512975,21.504513,0.06718725,0.5201454,0.9051156,0.04107742139538597
500,22.027647,0.040245406,21.568268,0.07116807,0.4593792,0.90868133,0.013821472104715722
501,22.027437,0.046659157,21.530674,0.080739215,0.49676323,0.9461451,0.02945757047694351
502,22.033848,0.0464428,21.74522,0.09218126,0.28862762,0.9406887,0.17254399013309354
503,22.032381,0.06373809,21.553274,0.10777476,0.4791069,0.9417663,0.03122132731829418
504,22.032682,0.06952425,21.573452,0.12693635,0.45923042,0.9781545,0.010483368542757505
505,22.037859,0.076684944,21.714455,0.13681382,0.3234043,0.9440796,0.12382460591230247
506,22.039145,0.06877323,21.578262,0.115608245,0.4608822,0.9580472,0.013821472104715722
507,22.041117,0.04120633,21.5653,0.072008096,0.47581673,0.8761618,0.03631595474579896
508,22.04254,0.0688323,21.55749,0.11727017,0.4850502,0.97704756,0.03122132731829418
509,22.044659,0.051659003,21.517307,0.08708263,0.5273514,0.973082,0.04695462866087848
510,22.046293,0.07087165,21.651636,0.11735731,0.39465714,0.94463235,0.05733147078595194
511,22.047503,0.060301334,21.660652,0.107162364,0.38685036,0.9397541,0.03874175251449274
512,22.048132,0.077046864,21.597383,0.12889475,0.45074844,0.9563068,0.03266908910119552
513,22.049282,0.06515195,21.620844,0.115656026,0.4284382,0.9489344,0.02676379077421548
514,22.050817,0.051621187,21.550518,0.08642005,0.50029945,0.93233323,0.031029804135339914
515,22.051815,0.060306776,21.59279,0.10115177,0.45902443,0.9569593,0.015792103160829005
516,22.052803,0.043897763,21.558746,0.077921726,0.4940567,0.9358525,0.031029804135339914
517,22.055246,0.097949445,21.817507,0.1799158,0.23773956,0.99181706,0.24116756353321847
518,22.054754,0.04269863,21.597391,0.074531265,0.45736313,0.92004377,0.015435199285299815
519,22.055265,0.043089576,21.503288,0.0747093,0.55197716,0.91823655,0.05804141360576623
520,22.060211,0.062261883,21.631252,0.11220121,0.4289589,0.9486779,0.021915339418289412
521,22.064087,0.060419083,21.7163,0.1070599,0.34778786,0.9545007,0.11625447713448532
522,22.067719,0.048333608,21.611994,0.09429628,0.45572472,0.9243273,0.022956995917618295
523,22.067247,0.04934781,21.523449,0.084435456,0.54379845,0.9714506,0.04234173239697824
524,22.068365,0.050297312,21.585268,0.08492785,0.48309708,0.9235789,0.03259875424782306
525,22.069548,0.04934891,21.644575,0.08528378,0.42497253,0.89862907,0.02676379077421548
526,22.07041,0.059232946,21.554577,0.1033587,0.5158329,0.9775845,0.03315023235553853
527,22.070295,0.061623476,21.492357,0.10615809,0.5779381,0.9746852,0.09345578575746634
528,22.072453,0.042451605,21.688047,0.07750504,0.38440514,0.9027754,0.036908334386751986
529,22.072937,0.056674425,21.565855,0.098438166,0.507082,0.9031028,0.04041183295064439
530,22.07681,0.04617733,21.600252,0.08000221,0.4765587,0.89934397,0.03631595474579896
531,22.080408,0.047010157,21.629652,0.08195786,0.45075607,0.9028689,0.023546723031679588
532,22.079767,0.05735517,21.54235,0.10404065,0.53741646,0.9722725,0.03409764052782968
533,22.088509,0.04500109,21.764885,0.08487246,0.32362366,0.8954687,0.09640666610296808
534,22.089691,0.061510943,21.592207,0.105882816,0.4974842,0.9648946,0.019133919914803583
535,22.089907,0.046874687,21.558346,0.08079873,0.5315609,0.96402496,0.030804236513320687
536,22.091814,0.04398333,21.637129,0.07872463,0.4546852,0.88813525,0.022652025894210462
537,22.093159,0.051988266,21.572823,0.09136989,0.52033615,0.8792434,0.03208100992312821
538,22.092976,0.060597014,21.405634,0.1025717,0.6873417,0.9772142,0.17144146524891543
539,22.09653,0.045795158,21.642353,0.086923316,0.45417786,0.8783014,0.023546723031679588
540,22.096172,0.07961281,21.595243,0.13467717,0.5009289,0.94408417,0.01830185097596059
541,22.09811,0.04304783,21.691525,0.08405665,0.4065857,0.9310501,0.0575707324136008
542,22.09968,0.046899237,21.572828,0.081338905,0.52685165,0.9523368,0.03298495652735599
543,22.100048,0.063950375,21.61433,0.10704239,0.48571777,0.9729025,0.018719557232648183
544,22.100563,0.06836378,21.617592,0.11772677,0.4829712,0.9305026,0.013633496396539864
545,22.103146,0.0428253,21.700926,0.07740443,0.40221977,0.88418883,0.06491749887431882
546,22.10237,0.04772107,21.587996,0.08208071,0.5143738,0.9017335,0.03315023235553853
547,22.103592,0.056338016,21.621578,0.099010706,0.4820137,0.95002985,0.018719557232648183
548,22.105844,0.048546236,21.724428,0.08742831,0.38141632,0.96064353,0.036908334386751986
549,22.106112,0.04086627,21.606716,0.0718101,0.49939537,0.91117597,0.019133919914803583
550,22.107462,0.054470696,21.684614,0.095574126,0.42284775,0.9403175,0.034969425911962296
551,22.110226,0.06603763,21.650988,0.11372635,0.45923805,0.9567767,0.02927964177157203
552,22.116804,0.05462108,21.577747,0.09797982,0.5390568,0.9665195,0.046083785807840644
553,22.1183,0.07285831,21.700863,0.12996118,0.4174366,0.9246845,0.0575707324136008
554,22.118164,0.05343518,21.516718,0.089091204,0.60144615,0.98024875,0.10934682956974515
555,22.120407,0.043354187,21.691023,0.07758758,0.42938423,0.88185716,0.035095437719872245
556,22.123343,0.073600814,21.61527,0.11672975,0.5080719,0.9488717,0.03778512719457352
557,22.125214,0.05041152,21.558678,0.08697224,0.56653595,0.9688529,0.05910003359012443
558,22.125315,0.08800409,21.49471,0.14287788,0.6306038,0.93946445,0.1448062117225023
